epoch;loss;val_loss
117;0.06341120600700378;0.264566034078598
118;0.06352859735488892;0.28975412249565125
119;0.0636206716299057;0.2874446511268616
120;0.0606863871216774;0.2499341070652008
121;0.0639410987496376;0.20635004341602325
122;0.07254800200462341;0.24402955174446106
123;0.06263793259859085;0.25114694237709045
124;0.06668209284543991;0.2779197096824646
125;0.0656014233827591;0.2000489979982376
126;0.06372664123773575;0.15635736286640167
127;0.06357365101575851;0.15106798708438873
128;0.06086425855755806;0.22891566157341003
129;0.060934532433748245;0.2370169460773468
130;0.061002232134342194;0.22393694519996643
131;0.059649400413036346;0.15165697038173676
132;0.06009247153997421;0.16167588531970978
133;0.05840281769633293;0.21794283390045166
134;0.05854518339037895;0.1989355981349945
135;0.05805600807070732;0.1722342073917389
136;0.05730023235082626;0.16344614326953888
137;0.05721477419137955;0.1635572612285614
138;0.05728941410779953;0.18727698922157288
139;0.05661212280392647;0.23578500747680664
140;0.05642331764101982;0.25983309745788574
141;0.05738700181245804;0.1954178363084793
142;0.06405672430992126;0.3271762430667877
143;0.10032639652490616;0.1639121025800705
144;0.07762149721384048;0.16369754076004028
145;0.0858403891324997;0.12076415866613388
146;0.08577942103147507;0.14585353434085846
147;0.0754702240228653;0.17049574851989746
148;0.07625006139278412;0.1674649566411972
149;0.07361124455928802;0.17699655890464783
